,created_at,screen_name,location,text
267,2021-04-30 20:00:02,RankSuggest,Dublin Ireland,This is a rare pic. Please like it and follow me.  #Subaru #cars #car #newcar https://t.co/WF9IYRuB81
268,2021-04-30 19:54:27,MetroAcuraCA,"Montclair, CA","What a beautiful day to get into a brand new Acura! 

Ⓜ️https://t.co/m22LrAyabgⓂ️

#acura #metroacura #newcar… https://t.co/zS47ZaRRke"
269,2021-04-30 19:53:30,thepibitesbatxb,,"So yesterday I was having a conversation with my friend and he literally told me that he had bought a car, and I wa… https://t.co/n4pjDU9RRZ"
270,2021-04-30 19:32:07,ToddWenzelAuto,West Michigan,"Happiness is the smell of a new car on a beautiful spring day!

Shop our selection of new cars at… https://t.co/I3v4DOb7TF"
271,2021-04-30 19:04:41,thewilliamjway,"Charleston, WV",Thanks for the greens review Mr. &amp; Mrs. Cooper! #testimonial #thewilliamjway #charlestonwv #cwv #crw #rav4 #toyota… https://t.co/qJVb7HXvkD
272,2021-04-30 19:02:15,HyundaiPriority,"Chesapeake, VA","When buying a #newcar, the perks are endless:
✅ High-tech safety features 
✅ Great fuel efficiency
✅ Plus, all new… https://t.co/MfvYFrfJqE"
273,2021-04-30 19:01:52,ToyotaHampton,"Hampton, VA","When buying a #newcar, the perks are endless:
✅ High-tech safety features 
✅ Great fuel efficiency
✅ Plus, all new… https://t.co/DXAvkqCUD5"
274,2021-04-30 19:01:51,PriorityHonda,"Hampton, VA","When buying a #newcar, the perks are endless:
✅ High-tech safety features 
✅ Great fuel efficiency
✅ Plus, all new… https://t.co/UjMmreuDBE"
275,2021-04-30 19:01:30,MoveCarLeasing,United Kingdom,"🔥🔥🔥Get our latest HOT deals on the new Nissan Juke 2021 at https://t.co/hlY0AvDQBc

#MVl #movevehicleleasing… https://t.co/cIaPnydkHC"
276,2021-04-30 19:01:13,PriorityChevy,"Chesapeake, Virginia","When buying a #newcar, the perks are endless:
✅ High-tech safety features 
✅ Great fuel efficiency
✅ Plus, all new… https://t.co/bewehD5fuF"
277,2021-04-30 19:00:50,nissan_priority,"6390 Richmond Rd, Williamsburg","When buying a #newcar, the perks are endless:
✅ High-tech safety features 
✅ Great fuel efficiency
✅ Plus, all new… https://t.co/ykoKX2b2gv"
278,2021-04-30 19:00:50,PriorityToyota,"Springfield, VA","When buying a #newcar, the perks are endless:
✅ High-tech safety features 
✅ Great fuel efficiency
✅ Plus, all new… https://t.co/IpMTxlg4H6"
279,2021-04-30 19:00:48,Priority_Nissan,"Newport News, VA","When buying a #newcar, the perks are endless:
✅ High-tech safety features 
✅ Great fuel efficiency
✅ Plus, all new… https://t.co/1Fxaz9qOyr"
280,2021-04-30 19:00:04,PriorityFord," 3420 N Military Hwy, Norfolk","When buying a #newcar, the perks are endless:
✅ High-tech safety features 
✅ Great fuel efficiency
✅ Plus, all new… https://t.co/XBYKLVCJbK"
281,2021-04-30 19:00:02,RankSuggest,Dublin Ireland,"If you did not see this, you did not see anything. Please like it, retweet and follow me. #Pagani #cars #car #newcar https://t.co/olOs3lyMBR"
282,2021-04-30 18:53:44,StuartYoung001,SoapBox,See what a generous chap our mate Harvey is.  #newcar.  #Corrie
283,2021-04-30 18:53:00,GBSCars,Nottinghamshire,Enjoy the Bank Holiday Weekend.... Have fun if your out in the sports cars. https://t.co/upQ7i8GYUC #gbs #gbszero… https://t.co/5nI6DWaBNn
284,2021-04-30 18:49:50,WJT230577,,RT @vhcleleasmgmt: Click on the link below for our amazing offer on the BMW X5 SUV - Hit the Re-Tweet button! #BMW #X5 #Auto #Hybrid #SUV #…
285,2021-04-30 18:34:24,davidbarrycox1,,get a brand #newcar and then you can park your new #debt so the neighbours can see it and the great thing is your n… https://t.co/v4ZUEBo669
286,2021-04-30 18:16:45,findmyauto,Canada,"Embrace beautiful roads and adventures with a new car. Elevate your driving experience with smart technology.
.
.… https://t.co/VmDNbfrWbC"
287,2021-04-30 18:08:11,TheAutoMallFres,"Fresno, CA","Life doesn't stop moving just because your car does. If it’s time to upgrade the family vehicle, start by swinging… https://t.co/QG4VpOIdtR"
288,2021-04-30 18:00:02,RankSuggest,Dublin Ireland,"This is cool. Isn't? Please like it, retweet and follow me. #Luxgen #cars #car #newcar https://t.co/COonamHF2a"
289,2021-04-30 17:40:22,justaguyman92,,New car tonight I’ll post pics  later tonight just blessed #blessed #newcar #StaySafeStayHealthy
290,2021-04-30 17:15:00,vhcleleasmgmt,UK,Click on the link below for our amazing offer on the BMW X5 SUV - Hit the Re-Tweet button! #BMW #X5 #Auto #Hybrid… https://t.co/GVjYzQPLZv
291,2021-04-30 17:05:06,ipacnissan,"San Antonio, TX",Looking for your dream car but don't know where to start? We make it easy with a team committed to expertise and cu… https://t.co/ohl1Gvf8Zl
292,2021-04-30 17:00:02,RankSuggest,Dublin Ireland,Don't click on this pic. it will blow your mind.  #SsangYong #cars #car #newcar https://t.co/8rctxBZkYf
293,2021-04-30 16:04:18,fleetukleasing,"Waterlooville, England","Looking for some inspiration for your next family car?
We list ten of our favourite best family cars for 2021.… https://t.co/0Tmyx1r9Kl"
294,2021-04-30 16:00:02,RankSuggest,Dublin Ireland,This is a rare pic. Please like it and follow me.  #Bugatti #cars #car #newcar https://t.co/pDJ9xRdzVL
295,2021-04-30 15:51:07,swiftlease,"Great Harwood, Lancashire","⭐TOP DEAL - Audi A3 30 Sportback

Business car lease
✅ £200.96 + VAT monthly rental
✅ 48 month contract
✅ 12 months… https://t.co/ATKYpXQifj"
296,2021-04-30 15:30:06,Think_Ford,United Kingdom,"Let your imagination take you places with the All-New Ford Kuga PHEV.

Find out more here - https://t.co/3RAbmqlvC7… https://t.co/qm008NDp2V"
297,2021-04-30 15:30:06,bruce_woods,"Lafayette, CA","Personality vs. Pocketbook: Should you lease, finance, or pay cash for your next car? #NewCar https://t.co/PSEZSnr959"
298,2021-04-30 15:15:04,SaveOnSahara,Las Vegas,"2021 Dodge Charger SXT
Must See : Click Here : https://t.co/T9mkLAga4q
#lasvegas #vegas #sales #nevada #newcar… https://t.co/76bGVbpTYg"
299,2021-04-30 15:10:25,SMSsupply,"Libby, MT","RT @VanceMotorsBan: 🚘 New wheels! 🚙

#vancemotorsbancroft #bancroft #bancroftontario #newwheels #newcar #happycustomers #jeep #dodge #ram #…"
300,2021-04-30 15:06:09,BuistMotors,,"🙏 Who can't wait to travel again? 

 #canada #rimbeyalberta #rimbey #dealership #cars #usedcars #cardealership… https://t.co/c8dX0qTtrl"
301,2021-04-30 15:00:13,autodigg,"Austin, TX","A hydrogen-powered hypercar by 2023—Viritech https://t.co/bWfMjg17ur 
#hydrogen #electriccars #usedcar #newcar… https://t.co/NLsfmW6a8R"
302,2021-04-30 14:42:21,jdb_500,,I needed a change of colour! Big thank you to the entire team at Burrows Mazda for making this happen. @mazda_uk… https://t.co/AUTYqxm9hh
303,2021-04-30 14:35:19,VanceMotorsBan,"Bancroft, Ontario Canada","🚘 New wheels! 🚙

#vancemotorsbancroft #bancroft #bancroftontario #newwheels #newcar #happycustomers #jeep #dodge… https://t.co/Da9TY7aSoV"
304,2021-04-30 14:05:03,ChaffeyFCU,"Upland, CA","Do you have a family member that's about to get their driver's license? 🚙 To put your mind at ease, #ChaffeyFCU is… https://t.co/sxI0aZmIeV"
305,2021-04-30 14:00:02,CPOUSED_com,"Austin, TX",Legendary Subaru all-wheel-drive plus Certified Preowned coverage! Check out our super low mileage Subaru Outbacks… https://t.co/4UY41Xd7Ys
306,2021-04-30 14:00:02,RankSuggest,Dublin Ireland,This is a rare pic. Please like it and follow me.  #Lotec #cars #car #newcar https://t.co/yzK58M63my
307,2021-04-30 13:14:01,ricklondon,Usually in the forest,#Pee In The #Cars by @LTCartoons #carsales #usedcars #newcar #authodealership #funny #humor #cartoon #comic https://t.co/yMkrjp4oPb
308,2021-04-30 13:02:51,EVERYDAYCHRIS2,Iron Paradise,Tesla Model Y EASY Radar Detector Install (DO IT THIS WAY!!) #tesla #teslamodely #tesladiy #teslaradardetector… https://t.co/N12xFXhMq5
309,2021-04-30 12:39:12,thebrinksco,,The Brinks #CreditTip! #credit #myfico #experience #experian #creditscore #850strong #equifax #creditkarma… https://t.co/kOW1RnXpkK
310,2021-04-30 12:14:26,GtechniqUK,"Upper Heyford, Northants",RT @SummitDetailing: Audi S3 in Mythos Black metallic - New Car Detail with @GtechniqUK coatings completed. #summitdetailing #detailing #ne…
311,2021-04-30 11:17:19,Zyeca1,Hyderabad,"Own your dream car with attractive #usedcarloan 

Get the financial help you need with the service you deserve.… https://t.co/bqqU15PoQc"
312,2021-04-30 10:03:32,Espirit_Toyota,Mathura Road| Noida| G.Noida ,"Espirit Toyota Welcomes Mr. Pramendra Tripathi to our family, Heartiest Congratulations for New Car #Glanza

For En… https://t.co/wo86nrUJz6"
313,2021-04-30 09:51:02,Espirit_Toyota,Mathura Road| Noida| G.Noida ,"Espirit Toyota Welcomes Mr. Ashutosh Gupta to our family, Heartiest Congratulations for New Car #InnovaCrysta 

For… https://t.co/K7y06QoPyg"
314,2021-04-30 09:49:00,KitSpares,Nottinghamshire,"Our GRP Seats are available in two size options, see more details on our website - https://t.co/tv1xWUC6GA #seat… https://t.co/uebE4C5hYI"
315,2021-04-30 09:45:56,Espirit_Toyota,Mathura Road| Noida| G.Noida ,"Espirit Toyota Welcomes Mr. Sanjay Kumar to our family, Heartiest Congratulations for New Car #UrbanCruiser 

For E… https://t.co/DOaHxioxEp"
316,2021-04-30 09:31:03,martins_group,Hampshire / Surrey,"Enjoy 3 months on us 
On eligible stock vehicles. Ends 4th May

Discover more Volkswagen 👉🏻 https://t.co/FZjoWtfZas… https://t.co/P9AayI1M17"
317,2021-04-30 09:12:03,TheWindscreenCo,"Ipswich, England",The @VW Polo just got a facelift! The new 2021 model is 🔥🔥🔥. #driving #newcar https://t.co/f10rFWOMLC
318,2021-04-30 09:12:00,GBSCars,Nottinghamshire,What engine would you have in your Zero...... The Ford 2.5 Duratec is a popular option as seen here.… https://t.co/zPz0JW4ljm
319,2021-04-30 09:00:24,BeadlesJaguar,England,Discover our latest Jaguar Personal Contract Purchase offers and find the perfect Jaguar for you this May Bank Holi… https://t.co/w9zuhzFOhS
320,2021-04-30 09:00:24,BeadlesLandRovr,England,Discover our latest Land Rover Personal Contract Purchase offers and find the perfect Land Rover for you this May B… https://t.co/mANMW1zt0k
321,2021-04-30 08:00:58,CurrieMotors,,"Our Bounce Back Sale ends today! Be sure to visit us and don't miss out. 

Book an appointment with your local deal… https://t.co/XcEhFxWpl1"
322,2021-04-30 08:00:02,RankSuggest,Dublin Ireland,This is a rare pic. Please like it and follow me.  #Suzuki #cars #car #newcar https://t.co/QtkHAinJSD
323,2021-04-30 07:36:55,Cool_rishi02,"Delhi, India","RT @Globe_Toyota: #ToyotaGlanza has found a new home!

Congratulations to the proud owner of this luxury hatchback. Call us now to get offe…"
324,2021-04-30 07:30:27,MB4maticAMG_SA,Sun City:South Africa,"RT @amcprestigecars: 😎 The hottest hatch on the market BY A LONG SHOT 🔥 
@mercedesbenz 👏🏼👏🏼

#amcprestigecars #mercedesbenz #benzworld #tes…"
325,2021-04-30 07:30:15,MB4maticAMG_SA,Sun City:South Africa,RT @EHicksImports: Congratulations to Mr. &amp; Mrs. Aparicio on the purchase of their brand new Mercedes-Benz!! They have been great clients t…
326,2021-04-30 06:33:12,AdBlueKing,,"RT @tnl_kenya: Fri-nally it's the end of the month!
How do you feel April has been for you?

#memeoftheday #tnl #drivingtips #mercedesbenza…"
327,2021-04-30 06:30:14,tnl_kenya,"Nairobi, Kenya","Fri-nally it's the end of the month!
How do you feel April has been for you?

#memeoftheday #tnl #drivingtips… https://t.co/8nZFSUeHya"
328,2021-04-30 06:30:09,piamartinez0110,"The Woodlands, TX",My Big Baby Girl got her first car!!! Love you to the moon 🌙 and beyond.. Happy Early birthday 🥳 we love you and so… https://t.co/cSivEMQkmy
329,2021-04-30 06:28:31,circlemaze,"England, United Kingdom",#HappyFriday  Would this mark the end of the Land Rover if they produce this sort of vehicle? This recent photo was… https://t.co/rJyGkpbviU
330,2021-04-30 06:00:02,RankSuggest,Dublin Ireland,This is a rare pic. Please like it and follow me.  #Infiniti #cars #car #newcar https://t.co/1HQgMPe2tX
331,2021-04-30 05:56:56,FightTheCovid,UK,RT @B_BVehicles: #newcar day for one of our clients who have taken delivery of their #brandnew #rangerover Sport P400e HSE Dynamic Black Ed…
332,2021-04-30 05:51:07,KateyDent,,RT @B_BVehicles: #newcar day for one of our clients who have taken delivery of their #brandnew #rangerover Sport P400e HSE Dynamic Black Ed…
333,2021-04-30 05:50:46,B_BVehicles,"Chesterfield, Derbyshire",#newcar day for one of our clients who have taken delivery of their #brandnew #rangerover Sport P400e HSE Dynamic B… https://t.co/Z47qGgEMNH
334,2021-04-30 04:47:07,ItsNobuenoMMA,Atlanta,Darth vader has joined the chat...Fuck it im live on Rust fresh of wipe #NewCar #NobuenoGang...Sub goal 30/40 https://t.co/pHKFNh9PSt
335,2021-04-30 04:38:39,motogadi,"Rajasthan, India","Kia Sonet price , features and specifications. 

#KIA #kiasonet #car #newcar https://t.co/BUycQMO62i"
336,2021-04-30 04:00:02,RankSuggest,Dublin Ireland,What do you think about this car. Please like it and follow me. #bmw #cars #car #newcar https://t.co/8iM6aduX8k
337,2021-04-30 03:47:56,ItsNobuenoMMA,Atlanta,Darth vader has joined the chat...Fuck it im live on Rust fresh of wipe #NewCar #NobuenoGang...Sub goal 30/40 https://t.co/w485xZ25KH
338,2021-04-30 03:36:37,ItsNobuenoMMA,Atlanta,Darth vader has joined the chat...Fuck it im live on Rust fresh of wipe #NewCar #NobuenoGang...Sub goal 30/40 https://t.co/QsRTyOVKyW
339,2021-04-30 03:32:17,ItsNobuenoMMA,Atlanta,Darth vader has joined the chat...Fuck it im live on Rust fresh of wipe #NewCar #NobuenoGang...Sub goal 30/40 https://t.co/LwHml4Z5t6
340,2021-04-30 00:46:46,adrianarushton,,As if I couldn’t adore my husband anymore 😍 #NewCar https://t.co/Ckw5kzta4Y
341,2021-04-30 00:15:06,CarExpertAus,Australia,"The 2021 Suzuki Baleno has seen a price increase for 2021, but carries on with an unchanged spec🧐 #Suzuki #Baleno… https://t.co/mCEa4Iibi3"
342,2021-04-30 00:12:14,CarExpertAus,Australia,A new Audi sound system is set to draw a younger audience to entry-level models😯 #Audi #Sonso #NewCar #Automotive… https://t.co/8FjdwsNG6S
343,2021-04-30 00:00:03,RankSuggest,Dublin Ireland,This is a rare pic. Please like it and follow me.  #Cadillac #cars #car #newcar https://t.co/fKG1F08cCP
344,2021-04-29 23:59:12,CarGeeks_,"Glendale, ca",We got plenty of amazing deals happening. Contact us today 818-946-2272 #chooseCarGeeks #newcar
345,2021-04-29 23:58:01,halottv,they/them,#newcar #cars #ferrari #fast #fastcar #f1 New whip what we thinking? https://t.co/OJ652UKjuY
346,2021-04-29 23:08:04,CryslrJeepDodge,"Bayside, New York",Call our team at 718-229-8700 to set up an appointment or start the car buying process online at… https://t.co/SV3qZA5bBM
347,2021-04-29 22:57:35,ThatBitchChuck,Sin City,When your oil change costs $150 because you also have to buy a new tire and no amount of boobs will get them to pat… https://t.co/X5WIvff7an
348,2021-04-29 22:15:07,FindlayCadillac,"Henderson, NV","Mindy, Jeffrey, &amp; Dash are repeat clients of Findlay Cadillac. With the assistance of Steven Hoffman &amp; Mike Waldman… https://t.co/3gqva16fsW"
349,2021-04-29 21:37:18,Overturf_Motors,"Kennewick, WA 99336","Thank you to all! We truly appreciate you choosing Overturf! Enjoy your new rides! 🚗👏🏻

#thankyou #tricitieswa… https://t.co/1O30Vf4coq"
350,2021-04-29 21:32:17,EHicksImports,"Corpus Christi, TX",Congratulations to Mr. &amp; Mrs. Aparicio on the purchase of their brand new Mercedes-Benz!! They have been great clie… https://t.co/AfPJlAmG6m
351,2021-04-29 21:01:39,CarSlayer,Watchtower of the west ...,RT @MD1Program: Our new vehicle is in the shop and almost ready to go. We can't wait to have it on the road to be serving Essex County comm…
352,2021-04-29 20:55:12,WeDriveFL,"Fort Lauderdale, FL",Meet Tujuana! Finance Advisor at #WeDrive. She has been in financial services since 2004 and prides herself on her… https://t.co/TnSPrGfynR
353,2021-04-29 20:12:09,amcprestigecars,Essex,"😎 The hottest hatch on the market BY A LONG SHOT 🔥 
@mercedesbenz 👏🏼👏🏼

#amcprestigecars #mercedesbenz #benzworld… https://t.co/7BueaqrGHT"
354,2021-04-29 20:00:42,MD1Program,NJ/NY/Anywhere In The World,Our new vehicle is in the shop and almost ready to go. We can't wait to have it on the road to be serving Essex Cou… https://t.co/q5a1VE3Va7
355,2021-04-29 20:00:02,RankSuggest,Dublin Ireland,"This is one of my favourites. Please like it, retweet and follow me. #Alfa Romeo #cars #car #newcar https://t.co/5wcQVnhGxK"
356,2021-04-29 19:35:46,PaniaguaMall,"Dalton, GA, US, 30721",Looking for something a little more compact? The 2015 smart fortwo is perfect for you! Check out this rad ride on o… https://t.co/GNAVVNe55T
357,2021-04-29 19:00:02,RankSuggest,Dublin Ireland,"This is one of my favourites. Please like it, retweet and follow me. #Packard #cars #car #newcar https://t.co/UTmmAs3ZBK"
358,2021-04-29 18:51:50,TruemanLaurence,"Wisconsin, USA","No thanks, I don’t want the underbody coating. #NewCar"
359,2021-04-29 18:42:15,CrackedW_Screen,United Kingdom,"RT @formtrends: In this FORMCAST episode, Eric Gallina and Sam Livingstone discuss some of the more important new car designs from April 20…"
360,2021-04-29 18:39:22,formtrends,Worldwide,"In this FORMCAST episode, Eric Gallina and Sam Livingstone discuss some of the more important new car designs from… https://t.co/YlU90QG6xu"
361,2021-04-29 18:37:17,RandySheltonCEO,"Dallas, TX",They come and go quick time to get your Telly on. Swing by and you could own a Telluride by KIA. #newcar https://t.co/qywSMiVgP5
362,2021-04-29 18:15:45,guyinatransam,Michigan,It may be rainy out here in Michigan but my K5 is still looking beautiful. #kia #KiaK5 #dailydriver #newcar #2021… https://t.co/MQeVHpduyV
363,2021-04-29 18:13:40,MetroAcuraCA,"Montclair, CA","Our doors are always open for you. 

Ⓜ️https://t.co/m22LrAyabgⓂ️

#tlx #2021 #metroacura #montclair #savings… https://t.co/J6Ekl1UFmo"
364,2021-04-29 18:10:18,TheKingofCredit,"1623 Rt 9 CLIFTON PARK, NY","The King of Credit – Car Dealer in Clifton Park, NY https://t.co/YJKt0c4eeC 

 #carcredit #newcar #usedcars #cars… https://t.co/sClNOh7zxX"
365,2021-04-29 18:03:34,SummitDetailing,"Weston-super-Mare, England",Audi S3 in Mythos Black metallic - New Car Detail with @GtechniqUK coatings completed. #summitdetailing #detailing… https://t.co/qF0boLqOK6
366,2021-04-29 18:00:56,LakelandHyundai,"Lakeland, Florida 33815",Hannah Standridge was a #Referral to #LakelandHyundai and salesperson #TomWolf when she was looking for a new… https://t.co/dFqUTjlyf3
367,2021-04-29 17:12:03,SaveOnSahara,Las Vegas,"All New 2021 Dodge Durango GT - Destroyer Gray Clearcoat 
https://t.co/zj9tu1zdrF
#lasvegas #vegas #sales #nevada… https://t.co/lEIYnRtMgt"
368,2021-04-29 17:00:02,RankSuggest,Dublin Ireland,"See this cool car. Please like it, retweet and follow me. #Simca #cars #car #newcar https://t.co/q3AcMwUt3N"
369,2021-04-29 16:01:46,cartelligent,"Sausalito, CA",We're thrilled to see the all-electric Volkswagen ID.4 starting to arrive for Cartelligent clients! This client cam… https://t.co/pjZXAlV4AL
370,2021-04-29 16:00:02,RankSuggest,Dublin Ireland,"If you did not see this, you did not see anything. Please like it, retweet and follow me. #Bentley #cars #car… https://t.co/0G59Xm6pm4"
371,2021-04-29 15:33:02,autodigg,"Austin, TX","Lotus has announced a four-pronged growth strategy -https://t.co/EiCy0VBGtG
#emira #evija #sportscar #hypercars… https://t.co/iANJDf00b2"
372,2021-04-29 15:29:00,TheSignDriveAu1,,IT'S THURSDAY! THE WEEKEND IS ALMOST HERE! #THURSDAY #ALMOSTTHEWEEKEND #LEASE #AUTO #DEAL #SALE #NEWCAR #NEWVEHICLE… https://t.co/s887wy735e
373,2021-04-29 15:20:03,miss602toyou,,The guys at the automotive department just told my husband that my car didn't have oil so they couldn't change it.… https://t.co/sVJq3jcPAS
374,2021-04-29 15:18:38,A45Y_UK,"England, United Kingdom","RT @hroastonmartin: Enjoy 😃....

We waved goodbye to this stunning @astonmartin #Rapide #AMR as it headed to a new home 👋🏻🏡!

📲💻📆 By phone,…"
375,2021-04-29 15:15:04,SaveOnSahara,Las Vegas,"2021 Dodge Charger SXT
Must See : Click Here : https://t.co/T9mkLAga4q
#lasvegas #vegas #sales #nevada #newcar… https://t.co/fFeGwJDhT1"
376,2021-04-29 15:03:35,winnipeghonda,"Winnipeg, Manitoba",🎈🎉Celebrate this May Day with us at our May Day Event this Saturday.🎈🎉 We have magnificent factory incentives and m… https://t.co/n2R0Srpc88
377,2021-04-29 14:59:24,LindopToyota,Wrexham & Queensferry,"Mr Miller, has picked up his brand new Toyota C-HR, from Sales Executive, Peter Mitchell.

Congratulations on your… https://t.co/Q6xSckp9y3"
378,2021-04-29 14:01:28,TheKingofCredit,"1623 Rt 9 CLIFTON PARK, NY","SUV For Sale in Clifton Park, NY - The King of Credit https://t.co/LfXTWHKOyO 
🚗🏎️🚙💳
 #greatcredit #credit… https://t.co/ONpnQsdTlP"
379,2021-04-29 14:00:03,RankSuggest,Dublin Ireland,What do you think about this car. Please like it and follow me. #Mitsubishi #cars #car #newcar https://t.co/vo1ymQFUH9
380,2021-04-29 13:57:02,INFINITI_West,"Westborough, MA",Congratulations to Matthew on his new 2021 INFINITI QX50 from Harvin Diaz and the team at Herb Chambers INFINITI of… https://t.co/llImpUUKvK
381,2021-04-29 13:25:55,KodakKev2,,"RT @BedeBrookeUK: Just like our car, make your property stand out from the crowd with our premium marketing. 🚗 🥰

**Warning** This photo wa…"
382,2021-04-29 13:23:44,Cars2vans,Salford,We’ve just ordered a NEW Nissan Qashqai for a customer in Newport. We're now back in the office and we’re still wor… https://t.co/oxGDPIwkot
383,2021-04-29 13:00:20,GlynHopkinGroup,United Kingdom,"Buy your next #Honda online at Glyn Hopkin! 💻🚗

Buying your next vehicle is now super quick and easy and can be com… https://t.co/lRqbIfvmRu"
384,2021-04-29 12:53:11,JohnEagle_Acura,,It's easy to smile when you're about to experience a new Acura. Congratulations to our newest customers. We hope yo… https://t.co/EQSN7gNCB3
385,2021-04-29 12:26:06,CWMMOTORS,"Bolton, England","We are OPEN for business contact Team CWM to arrange your one to one appointment 🚘
https://t.co/KPciksVARj… https://t.co/k5nXlcJk35"
386,2021-04-29 12:01:51,BradysCavan,"Cavan, Ireland","Choose a 212 #SEATIbiza and avail of 0% PCP Finance and an Online Discount Voucher of €1,000, plus add a 3 Year Ser… https://t.co/L3jHbSXQRB"
387,2021-04-29 11:57:51,NorthlandCJDR,"Oak Park, MI","HEMI powered goosebumps🏁💙🔥🏁🔥💙

https://t.co/QblupG5zts ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
 #mopar #dodge #srt #moparnation #ram #hemi… https://t.co/tFJOKeeog5"
