,created_at,screen_name,location,text
146,2021-05-01 03:12:16,nocsg,Quirindi NSW,"RT @leardzone: Whitehaven Coal TYRE DUMPING, plot thickens.Tarrawonga Annual Reviews show tyres removed from the mine in 2017, NO indicatio…"
147,2021-05-01 01:21:53,JLowPhotos,"Widnes, England",A classic french car which was parked up on the shore line in Courseulles-sur-Mer in June 2014.  #French #Classic… https://t.co/E8CkqQwjvd
148,2021-04-30 23:37:37,automobilsport,Spanien/Luxembourg,Goodyear reports first quarter 2021 results - https://t.co/dIrCFvHGIT https://t.co/SwrKVCa9yY photo Goodyear… https://t.co/GGP18Z0O3M
149,2021-04-30 20:00:29,evergreen_tyres,UK-wide,"Dynacontrol from #EvergreenTyres - built to deliver #everydayexceptional handling, grip and responsiveness. Discove… https://t.co/4VaCfxKZ4P"
150,2021-04-30 19:30:28,StroodT,"Strood,Kent ME2 2 BJ .UK","Can you afford to to be without your car if it breaks down ? 
Looking for affordable car repairs take advantage of… https://t.co/fU6PBHsxlq"
151,2021-04-30 17:48:29,elite_wheel,"Lagos, Nigeria","RT @elite_wheel: Remember to carryout the morning parade, a daily first check on your vehicle before you MOVE. Check your #water, #oils, #f…"
152,2021-04-30 17:48:23,elite_wheel,"Lagos, Nigeria",RT @elite_wheel: Thinking of replacing your vehicle's tyres? We supply #tyres to suit your needs and  budget. #AllNew #AllBrands #AllSizes…
153,2021-04-30 17:24:58,TyresLangley,LANGLEY GREEN,"Get in Touch with All Your Queries.
Phone: +44 1293 971849
Email: ijazkhan2010@live.co.uk
Website:… https://t.co/NJLLGVRLyU"
154,2021-04-30 16:30:00,CommercialTyreB,"Crewe, England","PORTUGAL: @Michelin and CTT Sign a Partnership to Contribute to Sustainable Transport

https://t.co/lvOdpgE335… https://t.co/RzFIzPt8Y8"
155,2021-04-30 16:30:00,TRRMagazine,"Crewe, England","IN VIDEO: Watch now as the Spirit of Retreading Award winners, Kayel Tyre Retread joined the inaugural Recircle Awa… https://t.co/lduj2I3zkN"
156,2021-04-30 16:12:41,ViswaMRath,"Bengaluru, India","RT @tyremarketindia: Check out the Recommended #Tyres for #BajajPulsar along with Price, #TyreBrand, #TyreWarranty and Compatible #TyreSize…"
157,2021-04-30 16:00:00,RetreadBusiness,Crewe,"BUSINESS: Sales Success for Vipal Machinery in US Market

https://t.co/vrzkKxyKbo

#Retreads #Equipment #Business… https://t.co/1Rks4xOhtd"
158,2021-04-30 14:42:01,AutoPilsen,"M50 Business Park, Ballymount,","Does your car have kerb damage, sidewall puncture, vandalism or a blowout?🤔

We do warranty on all tyre replacement… https://t.co/HuQPiNdinR"
159,2021-04-30 14:21:26,EthicsSense,Worldwide,"RT @click2sure: In the retail space, there are the innovators who strike first at the competition, and there are those who adopt a ""wait an…"
160,2021-04-30 14:00:03,ProDriverUK,"Leicester, England","Our tyre servicing covers a number of areas, including fitting and balancing, tracking and camber and caster alignm… https://t.co/yFdW8k7KE9"
161,2021-04-30 13:24:55,damienmcg6,Dunshaughlin,"RT @DynamoTyre: Introducing the Dynamo MSU01, 
A Premium sports SUV tyre with an offset lateral arrangement of pattern blocks and fine groo…"
162,2021-04-30 13:08:07,DynamoTyre,Ireland,"Introducing the Dynamo MSU01, 
A Premium sports SUV tyre with an offset lateral arrangement of pattern blocks and f… https://t.co/nMH4tjdbGw"
163,2021-04-30 13:02:27,StroodT,"Strood,Kent ME2 2 BJ .UK","Can you afford to to be without your car if it breaks down ? 
Looking for affordable car repairs take advantage of… https://t.co/4GgwVGL99C"
164,2021-04-30 12:23:15,OrienttechMe,Qatar,"Fill your tires with Nitrogen and you'll enjoy safer motoring, longer tread life, reduced fuel consumption, decreas… https://t.co/8STN2NQnXo"
165,2021-04-30 12:00:00,CommercialTyreB,"Crewe, England","OUT NOW: Set your eyes on the latest issue of the CTB e-newsletter 👀 From @Michelin to TyreWatch, we're bringing yo… https://t.co/3X2uvOup6F"
166,2021-04-30 11:53:43,TyreFranchise,UK,"RT @HometyreGroup: We all know how unpredictable the UK #Weather can be, right? So why not think about getting All Season #tyres... which a…"
167,2021-04-30 11:33:57,IndagRubber,"New Delhi, India","Indag Rubber Ltd. comes up with a unique PTR offering - Champion

Indag Champion achieves exceptional mileage perfo… https://t.co/CaQhZx1KPu"
168,2021-04-30 11:25:10,HometyreCumbria,"Keswick, England","RT @HometyreGroup: With the #BankHoliday coming up, I'm sure many of you will be planning on getting away😀You're all packed and ready to hi…"
169,2021-04-30 11:24:44,hometyre,England and Scotland,"RT @HometyreGroup: With the #BankHoliday coming up, I'm sure many of you will be planning on getting away😀You're all packed and ready to hi…"
170,2021-04-30 11:24:31,Hometyre_Surrey,Horsham and Surrounding Area,"RT @HometyreGroup: With the #BankHoliday coming up, I'm sure many of you will be planning on getting away😀You're all packed and ready to hi…"
171,2021-04-30 11:24:20,HometyreNW,08007839310,"RT @HometyreGroup: With the #BankHoliday coming up, I'm sure many of you will be planning on getting away😀You're all packed and ready to hi…"
172,2021-04-30 11:23:59,Hometyre_Shrops,Shropshire,"RT @HometyreGroup: With the #BankHoliday coming up, I'm sure many of you will be planning on getting away😀You're all packed and ready to hi…"
173,2021-04-30 11:23:44,HometyreH,Hampshire,"RT @HometyreGroup: With the #BankHoliday coming up, I'm sure many of you will be planning on getting away😀You're all packed and ready to hi…"
174,2021-04-30 11:23:34,HometyreELondon,East London,"RT @HometyreGroup: With the #BankHoliday coming up, I'm sure many of you will be planning on getting away😀You're all packed and ready to hi…"
175,2021-04-30 11:23:24,EdinburghTyres,"Edinburgh, Scotland","RT @HometyreGroup: With the #BankHoliday coming up, I'm sure many of you will be planning on getting away😀You're all packed and ready to hi…"
176,2021-04-30 11:23:15,HometyreNorthH,Northamptonshire,"RT @HometyreGroup: With the #BankHoliday coming up, I'm sure many of you will be planning on getting away😀You're all packed and ready to hi…"
177,2021-04-30 11:23:04,HometyreNotts,Nottingham,"RT @HometyreGroup: With the #BankHoliday coming up, I'm sure many of you will be planning on getting away😀You're all packed and ready to hi…"
178,2021-04-30 11:22:27,HometyreBristol,"Bristol, England","RT @HometyreGroup: With the #BankHoliday coming up, I'm sure many of you will be planning on getting away😀You're all packed and ready to hi…"
179,2021-04-30 11:22:16,HometyreW,Chester,"RT @HometyreGroup: With the #BankHoliday coming up, I'm sure many of you will be planning on getting away😀You're all packed and ready to hi…"
180,2021-04-30 11:22:07,Hometyre_lancs,East Lancashire,"RT @HometyreGroup: With the #BankHoliday coming up, I'm sure many of you will be planning on getting away😀You're all packed and ready to hi…"
181,2021-04-30 11:21:24,HometyreGroup,UK mobile tyre dealer network,"With the #BankHoliday coming up, I'm sure many of you will be planning on getting away😀You're all packed and ready… https://t.co/c3yLJi6JJy"
182,2021-04-30 11:19:38,LTC_Tyres,"West Midlands, England","Hunter Hawkeye 4 Wheel Alignment by LTC Tyres and Exhausts

Front Wheel Alignment only £30!! 

Front and Rear Wheel… https://t.co/c8PZZ9cgrN"
183,2021-04-30 11:04:06,oh_oh_7_LJ,Texas near that stop sign ,"RT @NkwochaErnest: Nkwocha Ernest ready to serve u better we ready to deliver worldwide 
#sculpture
#tyres #monkey #monkeysculpture https:/…"
184,2021-04-30 11:02:07,NanSukur,,RT @MercedesBenz: What are the strengths of summer and winter tyres? How does aquaplaning work? Our host Chris Brow explains what needs to…
185,2021-04-30 11:01:25,landsail_tyres,,"Move in trusted circles... 
📸   bexon98 - Instagram 

https://t.co/qigIJ8tp2t

#LandsailTyres #LandsailTires #Tyres… https://t.co/d4V07SGLkj"
186,2021-04-30 10:35:20,OrienttechMe,Qatar,"We are providing the Nitrogen Filling Gas only at 50QR/- available only in Salwa Branch.
https://t.co/7Y7S2lkrnV… https://t.co/zoENJgLrRD"
187,2021-04-30 10:26:21,ParamountLabels,HQ: Cannock | UK,Our custom #label #printing can help consumers make more informed choices with their #tyres using the new simplifie… https://t.co/owzKw6okhb
188,2021-04-30 10:25:33,nationaltyres,Nationwide,"Some people get all the best jobs! 😎

Our Widnes Mobile Tyre Fitting Manager Stephen Cowan was sent out to fit 4 ne… https://t.co/vb7vuQTgaN"
189,2021-04-30 10:16:18,bromsgrovemot,"Bromsgrove, England","As the only component on your car that actually makes contact with the road surface, tyres are critical for safety… https://t.co/QTbggBTZHl"
190,2021-04-30 09:51:58,trojan_limited,"Dubai, United Arab Emirates","Sunlight affects your #tyres:
Long exposure to direct sun or hot temperature may crack your tyres and make them wea… https://t.co/CprAljcb9r"
191,2021-04-30 09:45:45,elite_wheel,"Lagos, Nigeria","We offer the largest range of #cheap #tyres online. Each week, our staff check up to 400 tyre prices with our compe… https://t.co/ctKb3LF35A"
192,2021-04-30 09:39:05,trscasings,North West England,"""The wheels are the most important bit!""

Georgie loves his truck and obviously appreciates the Premium Quality Tyr… https://t.co/DduQ2V7Ud6"
193,2021-04-30 08:33:01,AutoSecureng,Nigeria,"Why make a sticky mess out of your tyres when there’s a better option.
Make your tyres flat proof and protected tod… https://t.co/AiYx20Mrjj"
194,2021-04-30 08:04:44,FarnellJaguar,Leeds - Bradford - Bolton,"🚗 TYRES DUE A CHANGE? 🚗 

At Farnell Jaguar, it's never been easier to arrange for your tyres to be checked and cha… https://t.co/FudqYjLEJg"
195,2021-04-30 08:04:20,FarnellLRover,UK,"🚗 TYRES DUE A CHANGE? 🚗 

At Farnell Land Rover, it's never been easier to arrange for your tyres to be checked and… https://t.co/Z7IrM05seZ"
196,2021-04-30 08:03:36,MacklinMotors,"Scotland, United Kingdom","🚗 TYRES DUE A CHANGE? 🚗 

At Macklin Motors, it's never been easier to arrange for your tyres to be checked and cha… https://t.co/LQ3jsyJIQa"
197,2021-04-30 08:03:26,BristolStMotors,"England, United Kingdom","🚗 TYRES DUE A CHANGE? 🚗 

At Bristol Street Motors, it's never been easier to arrange for your tyres to be checked… https://t.co/IVQ0uPaens"
198,2021-04-30 08:03:18,Vertuhonda,UK,"Tyres due a change?

At Vertu Honda, it's never been easier to arrange for your tyres to be checked and changed.

L… https://t.co/ornyd4flEV"
199,2021-04-30 08:02:20,Vertu_MB,"Ascot, Reading, Slough","🚗 TYRES DUE A CHANGE? 🚗 

At Vertu Mercedes-Benz, it's never been easier to arrange for your tyres to be checked an… https://t.co/X9WOu28U0A"
200,2021-04-30 08:01:56,VertuVolkswagen,UK,"🚗 TYRES DUE A CHANGE? 🚗 

At Vertu Volkswagen, it's never been easier to arrange for your tyres to be checked and c… https://t.co/YwVqabyO15"
201,2021-04-30 08:01:01,VertuToyota,Chesterfield,"🚗 TYRES DUE A CHANGE? 🚗 

At Vertu Toyota, it's never been easier to arrange for your tyres to be checked and chang… https://t.co/P9eI5m818j"
202,2021-04-30 08:00:00,VertuMotors,,"🚗 TYRES DUE A CHANGE? 🚗 

At Vertu Motors, it's never been easier to arrange for your tyres to be checked and chang… https://t.co/7bKGZ33BIg"
203,2021-04-30 07:53:14,CountLuchino,,RT @MercedesBenz: What are the strengths of summer and winter tyres? How does aquaplaning work? Our host Chris Brow explains what needs to…
204,2021-04-30 07:52:18,Tyresafe,,RT @GrouptyreUK: Out and about this bank holiday weekend?  Make sure you check your tyres before you set off #Tyres #TyresSafe #BankHoliday…
205,2021-04-30 07:50:45,GrouptyreUK,"Nationwide, UK",Out and about this bank holiday weekend?  Make sure you check your tyres before you set off #Tyres #TyresSafe… https://t.co/n1jXpsGQCO
206,2021-04-30 07:37:25,oluwole_dada,,RT @elite_wheel: Thinking of replacing your vehicle's tyres? We supply #tyres to suit your needs and  budget. #AllNew #AllBrands #AllSizes…
207,2021-04-30 07:37:00,Tyres4UWirral,"Wallasey, Birkenhead,Wirral",We are open this weekend as usual. We will also be open bank holiday Monday to help anyone with their tyres but ple… https://t.co/EWJiyC6uBC
208,2021-04-30 06:50:00,CommercialTyreB,"Crewe, England","FEATURE: Loonbedrijf Vijfvinkel and Alliance Tire Group appear in Part 2 of our Agricultural Tyre feature 🚜 

Read… https://t.co/svfLi6GUQ3"
209,2021-04-30 06:45:00,RetreadBusiness,Crewe,"OUT NOW: Retreading Business 2021/2 Digital Version Now Live

https://t.co/SDpF57VnZe

#News #Retreading… https://t.co/VPrB6Q0RQH"
210,2021-04-30 06:45:00,TRRMagazine,"Crewe, England","PODCAST: If you haven't watched Ep.23 of the Tyre Recycling Podcast. check it out today 📡 ♻️

We're bringing you an… https://t.co/7G5xR1j1VZ"
211,2021-04-30 06:27:07,AMKGATWICK,"Crawley, West Sussex","The Bank Holiday Weekend is almost here!

And we're here for your vehicles MOT, Service, Repair or Tyres - call us… https://t.co/sVZklz89TL"
212,2021-04-30 06:20:00,RetreadBusiness,Crewe,"IN VIDEO: Kayel Tyre Retread took home the win for the Spirit of Retreading Award at the 2021 Recircle Awards 🏆 

C… https://t.co/sR6eQGwGrX"
213,2021-04-30 06:15:48,MaziOlayinkaDan,"Abeokuta, Nigeria","RT @elite_wheel: Remember to carryout the morning parade, a daily first check on your vehicle before you MOVE. Check your #water, #oils, #f…"
214,2021-04-30 05:57:53,elite_wheel,"Lagos, Nigeria",Thinking of replacing your vehicle's tyres? We supply #tyres to suit your needs and  budget. #AllNew #AllBrands… https://t.co/1LqTKv01ZU
215,2021-04-30 05:54:48,waterbot_h2o,,"RT @elite_wheel: Remember to carryout the morning parade, a daily first check on your vehicle before you MOVE. Check your #water, #oils, #f…"
216,2021-04-30 05:48:35,elite_wheel,"Lagos, Nigeria","Remember to carryout the morning parade, a daily first check on your vehicle before you MOVE. Check your #water,… https://t.co/818BSovAjO"
217,2021-04-30 05:05:00,xAWord4U,,.#streetart #art from used #tyres! https://t.co/YrZ2cdTKDd
218,2021-04-30 02:31:27,SkowoH,,"RT @The_Tyreman: BUSINESS: @ToyoTires Joins the 2021 D1GP Series 

#Tyres #Race #Partnership #Competition 

https://t.co/saJ8nEkqkX"
219,2021-04-30 02:00:00,The_Tyreman,Malaysia,"BUSINESS: @ToyoTires Joins the 2021 D1GP Series 

#Tyres #Race #Partnership #Competition 

https://t.co/saJ8nEkqkX"
220,2021-04-29 21:51:49,mr_mous_37,,RT @MercedesBenz: What are the strengths of summer and winter tyres? How does aquaplaning work? Our host Chris Brow explains what needs to…
221,2021-04-29 17:33:30,MeduzaLtd,Leicester,Tesla Model 3 22” RF108 Alloy Wheels #tesla #teslamodel3 #alloywheels #tyres #cars #electriccarsofinstagram… https://t.co/UCPokOFe8L
222,2021-04-29 17:29:59,AMKGATWICK,"Crawley, West Sussex","If your car needs a repair, book with us!

Book online at https://t.co/y7QPgxjLw4

#mot #servicing #repairs #tyres https://t.co/fclQSdploa"
223,2021-04-29 16:00:01,RetreadBusiness,Crewe,"Retreading Business is the Recircle Awards' Exclusive Media Partner for the Tyre Retreading Industry 🤝

Promoting t… https://t.co/MzDkBg242u"
224,2021-04-29 15:15:05,MaziOlayinkaDan,"Abeokuta, Nigeria",RT @elite_wheel: Thinking of replacing your vehicle's tyres? We supply #tyres to suit your needs and  budget. #AllNew #AllBrands #AllSizes…
225,2021-04-29 15:09:31,iixiiiRikk,,RT @MercedesBenz: What are the strengths of summer and winter tyres? How does aquaplaning work? Our host Chris Brow explains what needs to…
226,2021-04-29 14:53:00,arabtimeskuwait,Kuwait,"5 Firefighting teams brings Salmi tires graveyard fire under control

#Kuwait #Fire #Tyre #Tire #Tires #Tyres 

https://t.co/QsQroJDZNW"
227,2021-04-29 14:33:11,IntellectualTr2,"Delhi, India","The #stock has been following the lower top and lower bottom regime

With 200 price range acting as a strong… https://t.co/np9KtrXNRi"
228,2021-04-29 14:31:51,bentahar_mourad,,RT @MercedesBenz: What are the strengths of summer and winter tyres? How does aquaplaning work? Our host Chris Brow explains what needs to…
229,2021-04-29 14:14:47,Hometyre_lancs,East Lancashire,RT @HometyreCumbria: A repeat #customer having their #WINTER to #summer #tyres swapped over on their @CitroenUK C3. Have you got your winte…
230,2021-04-29 14:13:31,HometyreBristol,"Bristol, England",RT @HometyreCumbria: A repeat #customer having their #WINTER to #summer #tyres swapped over on their @CitroenUK C3. Have you got your winte…
231,2021-04-29 14:12:48,HometyreGroup,UK mobile tyre dealer network,RT @HometyreCumbria: A repeat #customer having their #WINTER to #summer #tyres swapped over on their @CitroenUK C3. Have you got your winte…
232,2021-04-29 14:12:44,oluwole_dada,,RT @elite_wheel: Thinking of replacing your vehicle's tyres? We supply #tyres to suit your needs and  budget. #AllNew #AllBrands #AllSizes…
233,2021-04-29 14:12:15,HometyreNotts,Nottingham,RT @HometyreCumbria: A repeat #customer having their #WINTER to #summer #tyres swapped over on their @CitroenUK C3. Have you got your winte…
234,2021-04-29 14:11:28,HometyreNorthH,Northamptonshire,RT @HometyreCumbria: A repeat #customer having their #WINTER to #summer #tyres swapped over on their @CitroenUK C3. Have you got your winte…
235,2021-04-29 14:10:54,EdinburghTyres,"Edinburgh, Scotland",RT @HometyreCumbria: A repeat #customer having their #WINTER to #summer #tyres swapped over on their @CitroenUK C3. Have you got your winte…
236,2021-04-29 14:10:34,HometyreNW,08007839310,RT @HometyreCumbria: A repeat #customer having their #WINTER to #summer #tyres swapped over on their @CitroenUK C3. Have you got your winte…
237,2021-04-29 14:10:24,HometyreELondon,East London,RT @HometyreCumbria: A repeat #customer having their #WINTER to #summer #tyres swapped over on their @CitroenUK C3. Have you got your winte…
238,2021-04-29 14:10:14,HometyreH,Hampshire,RT @HometyreCumbria: A repeat #customer having their #WINTER to #summer #tyres swapped over on their @CitroenUK C3. Have you got your winte…
239,2021-04-29 14:08:27,Hometyre_Surrey,Horsham and Surrounding Area,RT @HometyreCumbria: A repeat #customer having their #WINTER to #summer #tyres swapped over on their @CitroenUK C3. Have you got your winte…
240,2021-04-29 14:08:16,Hometyre_Shrops,Shropshire,RT @HometyreCumbria: A repeat #customer having their #WINTER to #summer #tyres swapped over on their @CitroenUK C3. Have you got your winte…
241,2021-04-29 14:08:04,HometyreW,Chester,RT @HometyreCumbria: A repeat #customer having their #WINTER to #summer #tyres swapped over on their @CitroenUK C3. Have you got your winte…
242,2021-04-29 14:07:54,hometyre,England and Scotland,RT @HometyreCumbria: A repeat #customer having their #WINTER to #summer #tyres swapped over on their @CitroenUK C3. Have you got your winte…
243,2021-04-29 14:05:00,HometyreCumbria,"Keswick, England",A repeat #customer having their #WINTER to #summer #tyres swapped over on their @CitroenUK C3. Have you got your wi… https://t.co/C6Eb0iwGpx
244,2021-04-29 14:00:19,MintysTyresMags,Gauteng,Some flat tyres caused by a puncture can be repaired safely and cheaply without the need for a replacement tyre. Th… https://t.co/r6BGm2kK3O
245,2021-04-29 14:00:00,RetreadBusiness,Crewe,DIGITAL VERSION: Feast your eyes on the second issue of Retreading Business for 2021 🤓All of the industry news worl… https://t.co/P38gtxDmC6
246,2021-04-29 13:47:01,072MISSING,South Africa,"RT @KingPriceIns: It's Mischke Bosse's take on the importance of tyre maintenance, and you can take her word for it. #RoadSafety #TravelBlo…"
247,2021-04-29 13:45:07,OrienttechMe,Qatar,"Book your appointment to get the premium services for your vehicle.
https://t.co/7Y7S2lkrnV
#tire #tyres #tires… https://t.co/1Hn2Obdx0n"
248,2021-04-29 13:26:37,elite_wheel,"Lagos, Nigeria",Thinking of replacing your vehicle's tyres? We supply #tyres to suit your needs and  budget. #AllNew #AllBrands… https://t.co/izcA5Ia2eQ
249,2021-04-29 13:20:57,Bella623,"Kitchener, Ontario, Canada",RT @MercedesBenz: What are the strengths of summer and winter tyres? How does aquaplaning work? Our host Chris Brow explains what needs to…
250,2021-04-29 13:16:34,AliceInSheff,Sheffield,AD - From the Blog Archive: When Should I replace my tyres? https://t.co/7CQ8A8xJb1 #tyres #tyrereplacement #motorblogging
251,2021-04-29 13:09:27,SunnychineduJo4,,RT @MercedesBenz: What are the strengths of summer and winter tyres? How does aquaplaning work? Our host Chris Brow explains what needs to…
252,2021-04-29 13:08:38,ALEXOLI00471264,"Miami, FL",RT @MercedesBenz: What are the strengths of summer and winter tyres? How does aquaplaning work? Our host Chris Brow explains what needs to…
253,2021-04-29 12:58:56,OrienttechMe,Qatar,"Advantages of Tubeless Tires over Normal Tires
https://t.co/3Dawh0LUpZ

#tubeless #tubelesstires #vehicles #tire… https://t.co/cVIxQauL5b"
254,2021-04-29 12:49:00,LeedsTravelInfo,Leeds,"RT @GreenFleetNews: A new tyre performance label and digital information system will be introduced on 1 May 2021, following concerns that v…"
255,2021-04-29 12:38:39,viking_tyres,,"⭕️ NEW SPRING REDUCTIONS ON BRIDGESTONE TYRES ⭕️ 

Order online at https://t.co/DBAR1dTK1b or call 0845 205 55 16 t… https://t.co/kwq8m8JNqR"
256,2021-04-29 12:30:48,Tyresafe,,"RT @GreenFleetNews: A new tyre performance label and digital information system will be introduced on 1 May 2021, following concerns that v…"
257,2021-04-29 12:18:48,ObidiExodus,,RT @MercedesBenz: What are the strengths of summer and winter tyres? How does aquaplaning work? Our host Chris Brow explains what needs to…
258,2021-04-29 12:15:06,nationaltyres,Nationwide,"Do you understand tyre sizes, markings and profiles? 🚗

Here is a helpful blog article that explains what the sizes… https://t.co/oyYj4uUj3M"
259,2021-04-29 12:03:18,TigerWheelnTyre,Southern Africa,"#ShopAndWin

#TigerWheelnTyre are giving away #OneMillionRand in premium #wheels and #tyres!

Shop #Goodyear for yo… https://t.co/VsE8J7kUO9"
260,2021-04-29 11:51:11,GreenFleetNews,"London, England","A new tyre performance label and digital information system will be introduced on 1 May 2021, following concerns th… https://t.co/QVUcTWAbhb"
261,2021-04-29 11:18:17,hadjiesholfc,"Lagos, Nigeria","RT @elite_wheel: Remember to carryout the morning parade, a daily first check on your vehicle before you MOVE. Check your #water, #oils, #f…"
262,2021-04-29 11:16:17,_plumptonautos_,Sydney,"We only offer the best in tyres..that's why we offer Kumho!

Come check out their range today 👌🙂

#tyres… https://t.co/k8RVr5x2PV"
263,2021-04-29 11:15:00,landsail_tyres,,"This review from Damien shines a light on our commitment to deliver products that optimise safety, performance and… https://t.co/NXEOr1HDd8"
264,2021-04-29 11:07:11,mark_g99,Black Country,"RT @HometyreGroup: We all know how unpredictable the UK #Weather can be, right? So why not think about getting All Season #tyres... which a…"
265,2021-04-29 11:05:07,tyrespot,Branches across the North East,"A number of our Autocentres are open this upcoming bank holiday

Click here to see times https://t.co/NNxZ5hgl74… https://t.co/GmVh7tXUrK"
266,2021-04-29 10:55:30,hometyre,England and Scotland,"RT @HometyreGroup: We all know how unpredictable the UK #Weather can be, right? So why not think about getting All Season #tyres... which a…"
267,2021-04-29 10:55:18,HometyreW,Chester,"RT @HometyreGroup: We all know how unpredictable the UK #Weather can be, right? So why not think about getting All Season #tyres... which a…"
268,2021-04-29 10:55:08,Hometyre_Shrops,Shropshire,"RT @HometyreGroup: We all know how unpredictable the UK #Weather can be, right? So why not think about getting All Season #tyres... which a…"
269,2021-04-29 10:54:56,HometyreCumbria,"Keswick, England","RT @HometyreGroup: We all know how unpredictable the UK #Weather can be, right? So why not think about getting All Season #tyres... which a…"
270,2021-04-29 10:54:26,Hometyre_Surrey,Horsham and Surrounding Area,"RT @HometyreGroup: We all know how unpredictable the UK #Weather can be, right? So why not think about getting All Season #tyres... which a…"
271,2021-04-29 10:54:16,HometyreH,Hampshire,"RT @HometyreGroup: We all know how unpredictable the UK #Weather can be, right? So why not think about getting All Season #tyres... which a…"
272,2021-04-29 10:54:07,HometyreELondon,East London,"RT @HometyreGroup: We all know how unpredictable the UK #Weather can be, right? So why not think about getting All Season #tyres... which a…"
273,2021-04-29 10:53:54,HometyreNW,08007839310,"RT @HometyreGroup: We all know how unpredictable the UK #Weather can be, right? So why not think about getting All Season #tyres... which a…"
274,2021-04-29 10:53:43,EdinburghTyres,"Edinburgh, Scotland","RT @HometyreGroup: We all know how unpredictable the UK #Weather can be, right? So why not think about getting All Season #tyres... which a…"
275,2021-04-29 10:53:33,Hometyre_lancs,East Lancashire,"RT @HometyreGroup: We all know how unpredictable the UK #Weather can be, right? So why not think about getting All Season #tyres... which a…"
276,2021-04-29 10:53:24,HometyreBristol,"Bristol, England","RT @HometyreGroup: We all know how unpredictable the UK #Weather can be, right? So why not think about getting All Season #tyres... which a…"
277,2021-04-29 10:53:15,HometyreNorthH,Northamptonshire,"RT @HometyreGroup: We all know how unpredictable the UK #Weather can be, right? So why not think about getting All Season #tyres... which a…"
278,2021-04-29 10:53:06,HometyreNotts,Nottingham,"RT @HometyreGroup: We all know how unpredictable the UK #Weather can be, right? So why not think about getting All Season #tyres... which a…"
279,2021-04-29 10:52:49,HometyreGroup,UK mobile tyre dealer network,"We all know how unpredictable the UK #Weather can be, right? So why not think about getting All Season #tyres... wh… https://t.co/eDS3qcibY9"
280,2021-04-29 10:47:07,NWBD_UK,"Baldow,  Kincraig, PH22 1ND.","In this months The Garage Magazine 326, there were a couple of good articles on #electricvehicles. The importance o… https://t.co/UiN4jptumg"
281,2021-04-29 10:32:54,AtulPapta,"Chandigarh, India",Using my last piece of gem today. Hope to see @maxxistires @MaxxisTyreIndia bike tyres back in India till I wear ou… https://t.co/2OBOvhbLqS
282,2021-04-29 10:30:00,TruckBusNews,Malaysia,"""...UD Trucks is well positioned to build a long-term and robust relationship with Volvo Group and Isuzu Motors, cr… https://t.co/LHgAf8BldQ"
283,2021-04-29 10:00:25,tyremarketindia,"Bengaluru, India","Check out the Recommended #Tyres for #BajajPulsar along with Price, #TyreBrand, #TyreWarranty and Compatible… https://t.co/DoEFgqpyF7"
284,2021-04-29 09:46:57,___aajgraphics_,"Jannah, In Sha Allah",RT @MercedesBenz: What are the strengths of summer and winter tyres? How does aquaplaning work? Our host Chris Brow explains what needs to…
285,2021-04-29 09:38:09,Makintamie,Nigeria🇳🇬,RT @MercedesBenz: What are the strengths of summer and winter tyres? How does aquaplaning work? Our host Chris Brow explains what needs to…
286,2021-04-29 09:29:40,RicciSpeckels,"Schönefeld, Deutschland",RT @MercedesBenz: What are the strengths of summer and winter tyres? How does aquaplaning work? Our host Chris Brow explains what needs to…
287,2021-04-29 09:20:45,rnaudmeunier,Made in Auvergne 🌋 6️⃣3️⃣,RT @MercedesBenz: What are the strengths of summer and winter tyres? How does aquaplaning work? Our host Chris Brow explains what needs to…
288,2021-04-29 09:09:06,MeduzaLtd,Leicester,Audi RS6 C8 23” RF108 Alloy Wheels Gloss Black #riviera #RF108 #alloywheels #tyres #cars #carsofinstagram… https://t.co/011ZC1uXOs
289,2021-04-29 09:02:17,AgcobileSmithP,,RT @MercedesBenz: What are the strengths of summer and winter tyres? How does aquaplaning work? Our host Chris Brow explains what needs to…
290,2021-04-29 09:01:01,StroodT,"Strood,Kent ME2 2 BJ .UK","This April save money at Strood Tyre Company with our amazing Deals on tyres ,vehicle parts &amp; vehicle repairs
Visit… https://t.co/4sx5jDouHf"
291,2021-04-29 08:41:45,aeolus_official,,"Discover more about tyre rotation at https://t.co/uoeogH6lP6

#AeolusTyres #DrivingTheWorldTogether #tyres #tires… https://t.co/AZiJCNnmID"
292,2021-04-29 08:29:16,BudianaPangestu,,RT @MercedesBenz: What are the strengths of summer and winter tyres? How does aquaplaning work? Our host Chris Brow explains what needs to…
293,2021-04-29 08:21:00,ElyTheMotorist,"Unit 2, Newnham Street, Ely",@elythemotorist #Tyres &amp; #Tube replacement same day service if you bring your #bike in before 10.00 am Mon to Sat… https://t.co/O8TMgwWa42
294,2021-04-29 07:54:44,KingPriceIns,South Africa,"It's Mischke Bosse's take on the importance of tyre maintenance, and you can take her word for it. #RoadSafety… https://t.co/dlpK9vuZfu"
295,2021-04-29 07:51:26,LarryBravo1409,Lagos,RT @MercedesBenz: What are the strengths of summer and winter tyres? How does aquaplaning work? Our host Chris Brow explains what needs to…
296,2021-04-29 07:47:05,trscasings,North West England,"Our Casing Solution is more than just compliance...

AND, we buy used TBR Casings which can be used for retreading.… https://t.co/rpMhQL37cv"
